episode,asset,method,mapping,target_far,k,tau,control_far,first_alarm,lead_days,event_alarm_rate,n_event_windows,n_control_windows
Russia-Ukraine,EURUSD,hybrid2,arccosh,0.05,1,0.027754,0.0455,,,0.0,130,132
Russia-Ukraine,EURUSD,hybrid2,arccosh,0.05,2,0.023691,0.0455,,,0.0,130,132
Russia-Ukraine,EURUSD,hybrid2,arccosh,0.05,3,0.023194,0.0455,,,0.0,130,132
Russia-Ukraine,EURUSD,hybrid2,arccosh,0.1,1,0.024035,0.0985,2022-01-13,21.0,0.0077,130,132
Russia-Ukraine,EURUSD,hybrid2,arccosh,0.1,2,0.022213,0.0985,,,0.0,130,132
Russia-Ukraine,EURUSD,hybrid2,arccosh,0.1,3,0.022147,0.0985,,,0.0,130,132
Russia-Ukraine,EURUSD,hybrid2,arccosh,0.2,1,0.020731,0.197,2022-01-13,21.0,0.0231,130,132
Russia-Ukraine,EURUSD,hybrid2,arccosh,0.2,2,0.019017,0.197,2022-01-19,17.0,0.0154,130,132
Russia-Ukraine,EURUSD,hybrid2,arccosh,0.2,3,0.016586,0.197,2022-01-20,16.0,0.0231,130,132
Russia-Ukraine,EURUSD,hybrid2,arctan,0.05,1,0.011209,0.0455,2022-01-20,16.0,0.1154,130,132
Russia-Ukraine,EURUSD,hybrid2,arctan,0.05,2,0.010808,0.0379,2022-02-15,-2.0,0.0846,130,132
Russia-Ukraine,EURUSD,hybrid2,arctan,0.05,3,0.008965,0.0303,2022-01-28,10.0,0.2,130,132
Russia-Ukraine,EURUSD,hybrid2,arctan,0.1,1,0.010393,0.0985,2022-01-20,16.0,0.1923,130,132
Russia-Ukraine,EURUSD,hybrid2,arctan,0.1,2,0.008965,0.0909,2022-01-20,16.0,0.2615,130,132
Russia-Ukraine,EURUSD,hybrid2,arctan,0.1,3,0.008359,0.0909,2022-01-19,17.0,0.3077,130,132
Russia-Ukraine,EURUSD,hybrid2,arctan,0.2,1,0.008965,0.197,2022-01-13,21.0,0.3923,130,132
Russia-Ukraine,EURUSD,hybrid2,arctan,0.2,2,0.007602,0.197,2022-01-14,20.0,0.4385,130,132
Russia-Ukraine,EURUSD,hybrid2,arctan,0.2,3,0.007169,0.197,2022-01-17,19.0,0.4615,130,132
Russia-Ukraine,EURUSD,hybrid2,cosine,0.05,1,0.187163,0.0455,2022-02-10,1.0,0.0462,130,132
Russia-Ukraine,EURUSD,hybrid2,cosine,0.05,2,0.160451,0.0379,2022-02-10,1.0,0.0462,130,132
Russia-Ukraine,EURUSD,hybrid2,cosine,0.05,3,0.151348,0.0455,2022-02-11,0.0,0.0385,130,132
Russia-Ukraine,EURUSD,hybrid2,cosine,0.1,1,0.159639,0.0985,2022-02-09,2.0,0.0615,130,132
Russia-Ukraine,EURUSD,hybrid2,cosine,0.1,2,0.151348,0.0985,2022-02-10,1.0,0.0462,130,132
Russia-Ukraine,EURUSD,hybrid2,cosine,0.1,3,0.142565,0.0909,2022-02-11,0.0,0.0462,130,132
Russia-Ukraine,EURUSD,hybrid2,cosine,0.2,1,0.149738,0.197,2022-02-09,2.0,0.0692,130,132
Russia-Ukraine,EURUSD,hybrid2,cosine,0.2,2,0.137577,0.197,2022-02-09,2.0,0.0692,130,132
Russia-Ukraine,EURUSD,hybrid2,cosine,0.2,3,0.12734,0.1818,2022-02-10,1.0,0.0692,130,132
Russia-Ukraine,EURUSD,hybrid2,exponential,0.05,1,0.250784,0.0455,2022-02-08,3.0,0.0846,130,132
Russia-Ukraine,EURUSD,hybrid2,exponential,0.05,2,0.230829,0.0455,2022-02-09,2.0,0.0692,130,132
Russia-Ukraine,EURUSD,hybrid2,exponential,0.05,3,0.198638,0.0455,2022-01-27,11.0,0.1077,130,132
Russia-Ukraine,EURUSD,hybrid2,exponential,0.1,1,0.205872,0.0985,2022-01-25,13.0,0.1692,130,132
Russia-Ukraine,EURUSD,hybrid2,exponential,0.1,2,0.192957,0.0909,2022-01-26,12.0,0.1462,130,132
Russia-Ukraine,EURUSD,hybrid2,exponential,0.1,3,0.173887,0.0909,2022-01-26,12.0,0.1769,130,132
Russia-Ukraine,EURUSD,hybrid2,exponential,0.2,1,0.165752,0.197,2022-01-20,16.0,0.2769,130,132
Russia-Ukraine,EURUSD,hybrid2,exponential,0.2,2,0.150054,0.197,2022-01-20,16.0,0.3,130,132
Russia-Ukraine,EURUSD,hybrid2,exponential,0.2,3,0.14288,0.1894,2022-01-21,15.0,0.3,130,132
Russia-Ukraine,EURUSD,isolation_forest,exponential,0.05,1,0.562248,0.0455,,,0.0,130,132
Russia-Ukraine,EURUSD,isolation_forest,exponential,0.05,2,0.552642,0.0455,,,0.0,130,132
Russia-Ukraine,EURUSD,isolation_forest,exponential,0.05,3,0.552642,0.0379,,,0.0,130,132
Russia-Ukraine,EURUSD,isolation_forest,exponential,0.1,1,0.550458,0.0985,2022-04-11,-41.0,0.0154,130,132
Russia-Ukraine,EURUSD,isolation_forest,exponential,0.1,2,0.542618,0.0909,2022-01-14,20.0,0.0308,130,132
Russia-Ukraine,EURUSD,isolation_forest,exponential,0.1,3,0.539201,0.0985,2022-04-12,-42.0,0.0154,130,132
Russia-Ukraine,EURUSD,isolation_forest,exponential,0.2,1,0.538915,0.197,2022-01-13,21.0,0.0538,130,132
Russia-Ukraine,EURUSD,isolation_forest,exponential,0.2,2,0.534468,0.1894,2022-01-14,20.0,0.0385,130,132
Russia-Ukraine,EURUSD,isolation_forest,exponential,0.2,3,0.53028,0.1894,2022-04-11,-41.0,0.0231,130,132
Russia-Ukraine,EURUSD,omnianomaly,exponential,0.05,1,0.372233,0.0455,2022-04-11,-41.0,0.1154,130,132
Russia-Ukraine,EURUSD,omnianomaly,exponential,0.05,2,0.35392,0.0455,2022-04-11,-41.0,0.1154,130,132
Russia-Ukraine,EURUSD,omnianomaly,exponential,0.05,3,0.337784,0.0455,2022-02-15,-2.0,0.2538,130,132
Russia-Ukraine,EURUSD,omnianomaly,exponential,0.1,1,0.353381,0.0985,2022-02-21,-6.0,0.1692,130,132
Russia-Ukraine,EURUSD,omnianomaly,exponential,0.1,2,0.337581,0.0909,2022-02-14,-1.0,0.3,130,132
Russia-Ukraine,EURUSD,omnianomaly,exponential,0.1,3,0.317774,0.0985,2022-02-14,-1.0,0.3385,130,132
Russia-Ukraine,EURUSD,omnianomaly,exponential,0.2,1,0.314476,0.197,2022-01-27,11.0,0.4385,130,132
Russia-Ukraine,EURUSD,omnianomaly,exponential,0.2,2,0.304217,0.197,2022-02-10,1.0,0.4231,130,132
Russia-Ukraine,EURUSD,omnianomaly,exponential,0.2,3,0.287317,0.197,2022-02-10,1.0,0.4231,130,132
Russia-Ukraine,EURUSD,one_class_svm,exponential,0.05,1,0.813601,0.0455,,,0.0,130,132
Russia-Ukraine,EURUSD,one_class_svm,exponential,0.05,2,0.586898,0.0455,,,0.0,130,132
Russia-Ukraine,EURUSD,one_class_svm,exponential,0.05,3,0.429368,0.0379,,,0.0,130,132
Russia-Ukraine,EURUSD,one_class_svm,exponential,0.1,1,0.463964,0.0985,2022-04-12,-42.0,0.0077,130,132
Russia-Ukraine,EURUSD,one_class_svm,exponential,0.1,2,0.228779,0.0985,2022-04-12,-42.0,0.0077,130,132
Russia-Ukraine,EURUSD,one_class_svm,exponential,0.1,3,0.196567,0.0985,,,0.0,130,132
Russia-Ukraine,EURUSD,one_class_svm,exponential,0.2,1,0.169034,0.197,2022-04-11,-41.0,0.0385,130,132
Russia-Ukraine,EURUSD,one_class_svm,exponential,0.2,2,0.065828,0.197,2022-02-22,-7.0,0.0538,130,132
Russia-Ukraine,EURUSD,one_class_svm,exponential,0.2,3,-0.071112,0.197,2022-02-11,0.0,0.1231,130,132
Russia-Ukraine,EURUSD,standalone_fanogan,arccosh,0.05,1,0.027754,0.0455,,,0.0,130,132
Russia-Ukraine,EURUSD,standalone_fanogan,arccosh,0.05,2,0.023691,0.0455,,,0.0,130,132
Russia-Ukraine,EURUSD,standalone_fanogan,arccosh,0.05,3,0.023194,0.0455,,,0.0,130,132
Russia-Ukraine,EURUSD,standalone_fanogan,arccosh,0.1,1,0.024035,0.0985,2022-01-13,21.0,0.0077,130,132
Russia-Ukraine,EURUSD,standalone_fanogan,arccosh,0.1,2,0.022213,0.0985,,,0.0,130,132
Russia-Ukraine,EURUSD,standalone_fanogan,arccosh,0.1,3,0.022147,0.0985,,,0.0,130,132
Russia-Ukraine,EURUSD,standalone_fanogan,arccosh,0.2,1,0.020731,0.197,2022-01-13,21.0,0.0231,130,132
Russia-Ukraine,EURUSD,standalone_fanogan,arccosh,0.2,2,0.019017,0.197,2022-01-19,17.0,0.0154,130,132
Russia-Ukraine,EURUSD,standalone_fanogan,arccosh,0.2,3,0.016586,0.197,2022-01-20,16.0,0.0231,130,132
Russia-Ukraine,EURUSD,standalone_fanogan,arctan,0.05,1,0.011209,0.0455,2022-01-20,16.0,0.1154,130,132
Russia-Ukraine,EURUSD,standalone_fanogan,arctan,0.05,2,0.010808,0.0379,2022-02-15,-2.0,0.0846,130,132
Russia-Ukraine,EURUSD,standalone_fanogan,arctan,0.05,3,0.008965,0.0303,2022-01-28,10.0,0.2,130,132
Russia-Ukraine,EURUSD,standalone_fanogan,arctan,0.1,1,0.010393,0.0985,2022-01-20,16.0,0.1923,130,132
Russia-Ukraine,EURUSD,standalone_fanogan,arctan,0.1,2,0.008965,0.0909,2022-01-20,16.0,0.2615,130,132
Russia-Ukraine,EURUSD,standalone_fanogan,arctan,0.1,3,0.008359,0.0909,2022-01-19,17.0,0.3077,130,132
Russia-Ukraine,EURUSD,standalone_fanogan,arctan,0.2,1,0.008965,0.197,2022-01-13,21.0,0.3923,130,132
Russia-Ukraine,EURUSD,standalone_fanogan,arctan,0.2,2,0.007602,0.197,2022-01-14,20.0,0.4385,130,132
Russia-Ukraine,EURUSD,standalone_fanogan,arctan,0.2,3,0.007169,0.197,2022-01-17,19.0,0.4615,130,132
Russia-Ukraine,EURUSD,standalone_fanogan,cosine,0.05,1,0.187163,0.0455,2022-02-10,1.0,0.0462,130,132
Russia-Ukraine,EURUSD,standalone_fanogan,cosine,0.05,2,0.160451,0.0379,2022-02-10,1.0,0.0462,130,132
Russia-Ukraine,EURUSD,standalone_fanogan,cosine,0.05,3,0.151348,0.0455,2022-02-11,0.0,0.0385,130,132
Russia-Ukraine,EURUSD,standalone_fanogan,cosine,0.1,1,0.159639,0.0985,2022-02-09,2.0,0.0615,130,132
Russia-Ukraine,EURUSD,standalone_fanogan,cosine,0.1,2,0.151348,0.0985,2022-02-10,1.0,0.0462,130,132
Russia-Ukraine,EURUSD,standalone_fanogan,cosine,0.1,3,0.142565,0.0909,2022-02-11,0.0,0.0462,130,132
Russia-Ukraine,EURUSD,standalone_fanogan,cosine,0.2,1,0.149738,0.197,2022-02-09,2.0,0.0692,130,132
Russia-Ukraine,EURUSD,standalone_fanogan,cosine,0.2,2,0.137577,0.197,2022-02-09,2.0,0.0692,130,132
Russia-Ukraine,EURUSD,standalone_fanogan,cosine,0.2,3,0.12734,0.1818,2022-02-10,1.0,0.0692,130,132
Russia-Ukraine,EURUSD,standalone_fanogan,exponential,0.05,1,0.250784,0.0455,2022-02-08,3.0,0.0846,130,132
Russia-Ukraine,EURUSD,standalone_fanogan,exponential,0.05,2,0.230829,0.0455,2022-02-09,2.0,0.0692,130,132
Russia-Ukraine,EURUSD,standalone_fanogan,exponential,0.05,3,0.198638,0.0455,2022-01-27,11.0,0.1077,130,132
Russia-Ukraine,EURUSD,standalone_fanogan,exponential,0.1,1,0.205872,0.0985,2022-01-25,13.0,0.1692,130,132
Russia-Ukraine,EURUSD,standalone_fanogan,exponential,0.1,2,0.192957,0.0909,2022-01-26,12.0,0.1462,130,132
Russia-Ukraine,EURUSD,standalone_fanogan,exponential,0.1,3,0.173887,0.0909,2022-01-26,12.0,0.1769,130,132
Russia-Ukraine,EURUSD,standalone_fanogan,exponential,0.2,1,0.165752,0.197,2022-01-20,16.0,0.2769,130,132
Russia-Ukraine,EURUSD,standalone_fanogan,exponential,0.2,2,0.150054,0.197,2022-01-20,16.0,0.3,130,132
Russia-Ukraine,EURUSD,standalone_fanogan,exponential,0.2,3,0.14288,0.1894,2022-01-21,15.0,0.3,130,132
Russia-Ukraine,EURUSD,standalone_tadgan,-,0.05,1,1.70718,0.0455,2022-01-25,13.0,0.1769,130,132
Russia-Ukraine,EURUSD,standalone_tadgan,-,0.05,2,1.680008,0.0455,2022-01-25,13.0,0.1846,130,132
Russia-Ukraine,EURUSD,standalone_tadgan,-,0.05,3,1.668829,0.0455,2022-01-26,12.0,0.1769,130,132
Russia-Ukraine,EURUSD,standalone_tadgan,-,0.1,1,1.61942,0.0985,2022-01-20,16.0,0.2231,130,132
Russia-Ukraine,EURUSD,standalone_tadgan,-,0.1,2,1.606037,0.0909,2022-01-20,16.0,0.2231,130,132
Russia-Ukraine,EURUSD,standalone_tadgan,-,0.1,3,1.605956,0.0985,2022-01-21,15.0,0.2154,130,132
Russia-Ukraine,EURUSD,standalone_tadgan,-,0.2,1,1.398342,0.197,2022-01-05,27.0,0.3462,130,132
Russia-Ukraine,EURUSD,standalone_tadgan,-,0.2,2,1.378326,0.197,2022-01-05,27.0,0.3462,130,132
Russia-Ukraine,EURUSD,standalone_tadgan,-,0.2,3,1.376429,0.197,2022-01-06,26.0,0.3462,130,132
Russia-Ukraine,EURUSD,tranad,exponential,0.05,1,0.030297,0.0455,2022-01-13,21.0,0.8846,130,132
Russia-Ukraine,EURUSD,tranad,exponential,0.05,2,0.027034,0.0455,2022-01-14,20.0,0.9231,130,132
Russia-Ukraine,EURUSD,tranad,exponential,0.05,3,0.024706,0.0455,2022-01-17,19.0,0.9154,130,132
Russia-Ukraine,EURUSD,tranad,exponential,0.1,1,0.02712,0.0985,2022-01-13,21.0,0.9538,130,132
Russia-Ukraine,EURUSD,tranad,exponential,0.1,2,0.024678,0.0909,2022-01-14,20.0,0.9385,130,132
Russia-Ukraine,EURUSD,tranad,exponential,0.1,3,0.023105,0.0985,2022-01-17,19.0,0.9615,130,132
Russia-Ukraine,EURUSD,tranad,exponential,0.2,1,0.023081,0.197,2022-01-13,21.0,0.9923,130,132
Russia-Ukraine,EURUSD,tranad,exponential,0.2,2,0.019661,0.197,2022-01-14,20.0,0.9769,130,132
Russia-Ukraine,EURUSD,tranad,exponential,0.2,3,0.017576,0.1894,2022-01-17,19.0,0.9846,130,132
Russia-Ukraine,EURUSD,usad,exponential,0.05,1,1.556594,0.0455,2022-01-28,10.0,0.0923,130,132
Russia-Ukraine,EURUSD,usad,exponential,0.05,2,1.534311,0.0455,2022-01-31,9.0,0.0923,130,132
Russia-Ukraine,EURUSD,usad,exponential,0.05,3,1.523893,0.0455,2022-02-01,8.0,0.0769,130,132
Russia-Ukraine,EURUSD,usad,exponential,0.1,1,1.521128,0.0985,2022-01-28,10.0,0.1077,130,132
Russia-Ukraine,EURUSD,usad,exponential,0.1,2,1.475576,0.0985,2022-01-31,9.0,0.1308,130,132
Russia-Ukraine,EURUSD,usad,exponential,0.1,3,1.455054,0.0985,2022-02-01,8.0,0.1846,130,132
Russia-Ukraine,EURUSD,usad,exponential,0.2,1,1.450572,0.197,2022-01-28,10.0,0.2615,130,132
Russia-Ukraine,EURUSD,usad,exponential,0.2,2,1.400405,0.197,2022-01-31,9.0,0.3077,130,132
Russia-Ukraine,EURUSD,usad,exponential,0.2,3,1.377787,0.197,2022-02-01,8.0,0.3,130,132
Chinese,USOIL,anomaly_transformer,exponential,0.05,1,0.015959,0.0469,2023-09-06,-21.0,0.0476,147,128
Chinese,USOIL,anomaly_transformer,exponential,0.05,2,0.01431,0.0469,2023-09-07,-22.0,0.034,147,128
Chinese,USOIL,anomaly_transformer,exponential,0.05,3,0.01096,0.0469,2023-09-08,-23.0,0.0272,147,128
Chinese,USOIL,anomaly_transformer,exponential,0.1,1,0.01096,0.0938,2023-09-06,-21.0,0.0544,147,128
Chinese,USOIL,anomaly_transformer,exponential,0.1,2,0.00973,0.0938,2023-09-06,-21.0,0.0476,147,128
Chinese,USOIL,anomaly_transformer,exponential,0.1,3,0.008688,0.0938,2023-09-07,-22.0,0.0408,147,128
Chinese,USOIL,anomaly_transformer,exponential,0.2,1,0.003182,0.1953,2023-09-05,-20.0,0.0952,147,128
Chinese,USOIL,anomaly_transformer,exponential,0.2,2,0.000581,0.1953,2023-09-06,-21.0,0.3061,147,128
Chinese,USOIL,anomaly_transformer,exponential,0.2,3,0.000471,0.1953,2023-09-07,-22.0,0.3129,147,128
Chinese,USOIL,autoencoder,exponential,0.05,1,0.47314,0.0469,,,0.0,147,128
Chinese,USOIL,autoencoder,exponential,0.05,2,0.359852,0.0469,,,0.0,147,128
Chinese,USOIL,autoencoder,exponential,0.05,3,0.346315,0.0469,,,0.0,147,128
Chinese,USOIL,autoencoder,exponential,0.1,1,0.302608,0.0938,,,0.0,147,128
Chinese,USOIL,autoencoder,exponential,0.1,2,0.262534,0.0938,,,0.0,147,128
Chinese,USOIL,autoencoder,exponential,0.1,3,0.252953,0.0938,,,0.0,147,128
Chinese,USOIL,autoencoder,exponential,0.2,1,0.188557,0.1953,,,0.0,147,128
Chinese,USOIL,autoencoder,exponential,0.2,2,0.144388,0.1953,,,0.0,147,128
Chinese,USOIL,autoencoder,exponential,0.2,3,0.143446,0.1875,,,0.0,147,128
Chinese,USOIL,cnn_autoencoder,exponential,0.05,1,0.034855,0.0469,,,0.0,147,128
Chinese,USOIL,cnn_autoencoder,exponential,0.05,2,0.032119,0.0391,,,0.0,147,128
Chinese,USOIL,cnn_autoencoder,exponential,0.05,3,0.02944,0.0469,,,0.0,147,128
Chinese,USOIL,cnn_autoencoder,exponential,0.1,1,0.029475,0.0938,,,0.0,147,128
Chinese,USOIL,cnn_autoencoder,exponential,0.1,2,0.028592,0.0859,,,0.0,147,128
Chinese,USOIL,cnn_autoencoder,exponential,0.1,3,0.026104,0.0859,,,0.0,147,128
Chinese,USOIL,cnn_autoencoder,exponential,0.2,1,0.020989,0.1953,,,0.0,147,128
Chinese,USOIL,cnn_autoencoder,exponential,0.2,2,0.015097,0.1953,,,0.0,147,128
Chinese,USOIL,cnn_autoencoder,exponential,0.2,3,0.013931,0.1953,,,0.0,147,128
Chinese,USOIL,dagmm,exponential,0.05,1,20.021452,0.0469,,,0.0,147,128
Chinese,USOIL,dagmm,exponential,0.05,2,17.1885,0.0469,,,0.0,147,128
Chinese,USOIL,dagmm,exponential,0.05,3,12.719187,0.0469,,,0.0,147,128
Chinese,USOIL,dagmm,exponential,0.1,1,10.84568,0.0938,,,0.0,147,128
Chinese,USOIL,dagmm,exponential,0.1,2,4.422081,0.0938,,,0.0,147,128
Chinese,USOIL,dagmm,exponential,0.1,3,3.202278,0.0938,,,0.0,147,128
Chinese,USOIL,dagmm,exponential,0.2,1,2.668188,0.1953,2023-09-06,-21.0,0.0136,147,128
Chinese,USOIL,dagmm,exponential,0.2,2,0.971113,0.1953,,,0.0,147,128
Chinese,USOIL,dagmm,exponential,0.2,3,-0.451806,0.1953,2023-09-08,-23.0,0.0068,147,128
Chinese,USOIL,deep_svdd,exponential,0.05,1,0.001129,0.0469,2023-12-21,-96.0,0.0136,147,128
Chinese,USOIL,deep_svdd,exponential,0.05,2,0.000979,0.0469,2024-02-08,-128.0,0.0068,147,128
Chinese,USOIL,deep_svdd,exponential,0.05,3,0.000844,0.0469,,,0.0,147,128
Chinese,USOIL,deep_svdd,exponential,0.1,1,0.000982,0.0938,2023-10-19,-52.0,0.034,147,128
Chinese,USOIL,deep_svdd,exponential,0.1,2,0.000828,0.0938,2024-01-17,-112.0,0.0136,147,128
Chinese,USOIL,deep_svdd,exponential,0.1,3,0.000796,0.0859,,,0.0,147,128
Chinese,USOIL,deep_svdd,exponential,0.2,1,0.000815,0.1953,2023-10-19,-52.0,0.0816,147,128
Chinese,USOIL,deep_svdd,exponential,0.2,2,0.000658,0.1953,2023-10-20,-53.0,0.1224,147,128
Chinese,USOIL,deep_svdd,exponential,0.2,3,0.000625,0.1953,2023-10-26,-57.0,0.0884,147,128
Chinese,USOIL,hybrid2,arccosh,0.05,1,0.053686,0.0469,2023-07-18,14.0,0.932,147,128
Chinese,USOIL,hybrid2,arccosh,0.05,2,0.051616,0.0469,2023-07-19,13.0,0.8912,147,128
Chinese,USOIL,hybrid2,arccosh,0.05,3,0.050125,0.0391,2023-07-20,12.0,0.8707,147,128
Chinese,USOIL,hybrid2,arccosh,0.1,1,0.045238,0.0938,2023-07-18,14.0,0.9592,147,128
Chinese,USOIL,hybrid2,arccosh,0.1,2,0.042841,0.0938,2023-07-19,13.0,0.966,147,128
Chinese,USOIL,hybrid2,arccosh,0.1,3,0.040416,0.0859,2023-07-20,12.0,0.966,147,128
Chinese,USOIL,hybrid2,arccosh,0.2,1,0.028519,0.1953,2023-07-18,14.0,1.0,147,128
Chinese,USOIL,hybrid2,arccosh,0.2,2,0.026267,0.1953,2023-07-19,13.0,0.9932,147,128
Chinese,USOIL,hybrid2,arccosh,0.2,3,0.023946,0.1953,2023-07-20,12.0,0.9864,147,128
Chinese,USOIL,hybrid2,arctan,0.05,1,0.015834,0.0469,2023-07-24,10.0,0.0476,147,128
Chinese,USOIL,hybrid2,arctan,0.05,2,0.014588,0.0469,2023-07-24,10.0,0.0272,147,128
Chinese,USOIL,hybrid2,arctan,0.05,3,0.01433,0.0469,2023-07-25,9.0,0.0204,147,128
Chinese,USOIL,hybrid2,arctan,0.1,1,0.01476,0.0938,2023-07-24,10.0,0.0748,147,128
Chinese,USOIL,hybrid2,arctan,0.1,2,0.013413,0.0938,2023-07-24,10.0,0.068,147,128
Chinese,USOIL,hybrid2,arctan,0.1,3,0.012573,0.0859,2023-07-25,9.0,0.0612,147,128
Chinese,USOIL,hybrid2,arctan,0.2,1,0.013052,0.1953,2023-07-21,11.0,0.1565,147,128
Chinese,USOIL,hybrid2,arctan,0.2,2,0.011442,0.1875,2023-07-24,10.0,0.1497,147,128
Chinese,USOIL,hybrid2,arctan,0.2,3,0.010555,0.1875,2023-07-20,12.0,0.1361,147,128
Chinese,USOIL,hybrid2,cosine,0.05,1,0.140705,0.0469,,,0.0,147,128
Chinese,USOIL,hybrid2,cosine,0.05,2,0.130912,0.0469,,,0.0,147,128
Chinese,USOIL,hybrid2,cosine,0.05,3,0.125501,0.0469,,,0.0,147,128
Chinese,USOIL,hybrid2,cosine,0.1,1,0.130954,0.0938,,,0.0,147,128
Chinese,USOIL,hybrid2,cosine,0.1,2,0.112362,0.0938,,,0.0,147,128
Chinese,USOIL,hybrid2,cosine,0.1,3,0.104798,0.0938,,,0.0,147,128
Chinese,USOIL,hybrid2,cosine,0.2,1,0.104798,0.1953,,,0.0,147,128
Chinese,USOIL,hybrid2,cosine,0.2,2,0.097849,0.1953,,,0.0,147,128
Chinese,USOIL,hybrid2,cosine,0.2,3,0.093543,0.1953,,,0.0,147,128
Chinese,USOIL,hybrid2,exponential,0.05,1,0.463625,0.0469,,,0.0,147,128
Chinese,USOIL,hybrid2,exponential,0.05,2,0.434351,0.0469,,,0.0,147,128
Chinese,USOIL,hybrid2,exponential,0.05,3,0.414764,0.0469,,,0.0,147,128
Chinese,USOIL,hybrid2,exponential,0.1,1,0.399093,0.0938,,,0.0,147,128
Chinese,USOIL,hybrid2,exponential,0.1,2,0.37545,0.0938,,,0.0,147,128
Chinese,USOIL,hybrid2,exponential,0.1,3,0.36225,0.0938,,,0.0,147,128
Chinese,USOIL,hybrid2,exponential,0.2,1,0.31169,0.1953,,,0.0,147,128
Chinese,USOIL,hybrid2,exponential,0.2,2,0.247754,0.1953,,,0.0,147,128
Chinese,USOIL,hybrid2,exponential,0.2,3,0.24314,0.1953,,,0.0,147,128
Chinese,USOIL,isolation_forest,exponential,0.05,1,0.649505,0.0469,,,0.0,147,128
Chinese,USOIL,isolation_forest,exponential,0.05,2,0.645709,0.0469,,,0.0,147,128
Chinese,USOIL,isolation_forest,exponential,0.05,3,0.645709,0.0312,,,0.0,147,128
Chinese,USOIL,isolation_forest,exponential,0.1,1,0.630542,0.0938,,,0.0,147,128
Chinese,USOIL,isolation_forest,exponential,0.1,2,0.623156,0.0938,,,0.0,147,128
Chinese,USOIL,isolation_forest,exponential,0.1,3,0.616953,0.0859,,,0.0,147,128
Chinese,USOIL,isolation_forest,exponential,0.2,1,0.589751,0.1953,2023-09-06,-21.0,0.0068,147,128
Chinese,USOIL,isolation_forest,exponential,0.2,2,0.584527,0.1953,2023-09-07,-22.0,0.0068,147,128
Chinese,USOIL,isolation_forest,exponential,0.2,3,0.577029,0.1953,,,0.0,147,128
Chinese,USOIL,omnianomaly,exponential,0.05,1,0.39071,0.0469,2023-09-06,-21.0,0.0816,147,128
Chinese,USOIL,omnianomaly,exponential,0.05,2,0.363419,0.0469,2023-09-07,-22.0,0.0748,147,128
Chinese,USOIL,omnianomaly,exponential,0.05,3,0.33606,0.0469,2023-09-08,-23.0,0.1293,147,128
Chinese,USOIL,omnianomaly,exponential,0.1,1,0.365861,0.0938,2023-09-06,-21.0,0.0884,147,128
Chinese,USOIL,omnianomaly,exponential,0.1,2,0.33606,0.0938,2023-09-07,-22.0,0.1633,147,128
Chinese,USOIL,omnianomaly,exponential,0.1,3,0.321335,0.0938,2023-09-08,-23.0,0.2313,147,128
Chinese,USOIL,omnianomaly,exponential,0.2,1,0.315565,0.1953,2023-09-06,-21.0,0.2993,147,128
Chinese,USOIL,omnianomaly,exponential,0.2,2,0.297764,0.1875,2023-07-19,13.0,0.3129,147,128
Chinese,USOIL,omnianomaly,exponential,0.2,3,0.250733,0.1953,2023-07-20,12.0,0.4762,147,128
Chinese,USOIL,one_class_svm,exponential,0.05,1,2.327851,0.0469,,,0.0,147,128
Chinese,USOIL,one_class_svm,exponential,0.05,2,2.207389,0.0391,,,0.0,147,128
Chinese,USOIL,one_class_svm,exponential,0.05,3,2.147048,0.0469,,,0.0,147,128
Chinese,USOIL,one_class_svm,exponential,0.1,1,1.922604,0.0938,,,0.0,147,128
Chinese,USOIL,one_class_svm,exponential,0.1,2,1.618722,0.0938,,,0.0,147,128
Chinese,USOIL,one_class_svm,exponential,0.1,3,1.617685,0.0781,,,0.0,147,128
Chinese,USOIL,one_class_svm,exponential,0.2,1,0.854223,0.1953,2023-09-06,-21.0,0.0136,147,128
Chinese,USOIL,one_class_svm,exponential,0.2,2,0.783113,0.1953,2023-09-07,-22.0,0.0068,147,128
Chinese,USOIL,one_class_svm,exponential,0.2,3,0.603856,0.1953,2023-09-08,-23.0,0.0068,147,128
Chinese,USOIL,standalone_fanogan,arccosh,0.05,1,0.053686,0.0469,2023-07-18,14.0,0.932,147,128
Chinese,USOIL,standalone_fanogan,arccosh,0.05,2,0.051616,0.0469,2023-07-19,13.0,0.8912,147,128
Chinese,USOIL,standalone_fanogan,arccosh,0.05,3,0.050125,0.0391,2023-07-20,12.0,0.8707,147,128
Chinese,USOIL,standalone_fanogan,arccosh,0.1,1,0.045238,0.0938,2023-07-18,14.0,0.9592,147,128
Chinese,USOIL,standalone_fanogan,arccosh,0.1,2,0.042841,0.0938,2023-07-19,13.0,0.966,147,128
Chinese,USOIL,standalone_fanogan,arccosh,0.1,3,0.040416,0.0859,2023-07-20,12.0,0.966,147,128
Chinese,USOIL,standalone_fanogan,arccosh,0.2,1,0.028519,0.1953,2023-07-18,14.0,1.0,147,128
Chinese,USOIL,standalone_fanogan,arccosh,0.2,2,0.026267,0.1953,2023-07-19,13.0,0.9932,147,128
Chinese,USOIL,standalone_fanogan,arccosh,0.2,3,0.023946,0.1953,2023-07-20,12.0,0.9864,147,128
Chinese,USOIL,standalone_fanogan,arctan,0.05,1,0.015834,0.0469,2023-07-24,10.0,0.0476,147,128
